D2_max,D3_energia,D4_entropia,D5_energia,D1_max,D2_energia,D1_desvio,A6_energia,D6_energia,D3_entropia,A6_max,D5_entropia,D4_max,A6_energia_relativa,classe,id
0.6062108759122764,14.700948827313452,3.3550647500710915,0.7730616317108077,0.21505258935601376,7.166245983582606,0.016379133162095442,1246.8147939401063,18.438379390315514,5.287310013326911,7.7969765618015225,4.446448659734592,0.9873462634457748,0.9646436295144404,capc,capc_085
0.9336185616480464,11.715571879151096,2.5266040811482675,0.8004826989253254,0.2753888575218526,9.959768655316413,0.026340402511214073,1281.0605704942366,20.17990546804613,4.588469900496442,7.903984825480696,4.522269373072938,0.6317982544192114,0.966661854891835,capc,capc_086
0.6373633828945977,15.875321271475489,4.1836904760430595,0.8600758982513691,0.14070780345355174,4.42816713169933,0.013817872493402302,1272.679581762668,16.441643339666687,4.9988141992995505,7.804986985986774,4.704347474194801,0.5439079558085003,0.9697703173683577,capc,capc_087
0.8103712888334456,10.55646533469281,3.454110632303193,0.8275933812275431,0.25377797134883584,8.854561842690202,0.020173623740848183,1271.674608738225,17.8964859475904,5.11027155980884,7.869455103919203,4.2235811909557075,0.9479050907925983,0.9683054067961704,capc,capc_088
0.9538881171940262,14.371531943749272,3.8571165460933914,0.9693378987710386,0.26934943940966194,6.138802295786292,0.02099706929798776,1265.6447785128419,18.474861052264856,4.864231021653853,7.782545835496397,4.6685046252947915,0.6681707619915592,0.9668585797272442,capc,capc_089
0.8257480537353997,13.549706348752178,4.398117711942447,1.0224423918543601,0.17265771225803347,12.495376355488233,0.02235021493753901,1276.0092447946913,17.15061964804669,4.963313751078211,7.9025426051532435,4.802448414189684,0.256859487130505,0.9657869474609692,capc,capc_090
0.8144237208641764,14.098930212862507,4.366727306213051,0.6548895833871845,0.19946741747956853,11.40520359116398,0.02064007254756153,1249.0761648327498,18.724305627854648,4.725937161469578,7.798958270508104,4.054533238643119,0.2592266554698041,0.9644970137366303,capc,capc_091
0.8755501744614882,16.136230537512397,3.2332306830776076,0.6732172365499741,0.16102650195269885,6.074766263304449,0.015219575550271543,1274.387914559159,16.393058997238036,5.0608355003283805,7.815978693231066,4.392218533942207,0.9081207416450447,0.9680117384981844,capc,capc_092
0.8976395756876996,13.625940699100923,4.295537309407587,0.7673573630333885,0.17154786021325802,10.785377033795072,0.021756990903482605,1256.4432289426497,20.780131311448386,4.814103440625903,7.775879779705276,4.304115484088661,0.36580824597082373,0.9636819466632126,capc,capc_093
0.9802335046834543,6.067959715397391,3.5323308288286097,0.5528838378663344,0.27272157579576145,17.998040063860742,0.030878561689543872,1276.1512003982089,18.098532178015983,4.698777252906522,7.887837800103189,4.2447412322208145,0.40092880310227574,0.9660692876556987,capc,capc_094
0.9309552469148705,11.416207536045956,2.708484240869196,0.822027799943397,0.27357624660862473,7.518619569013136,0.021103131540216393,1262.6120612287264,20.735867184624066,4.558497796105845,7.789181784512486,4.681065947029558,0.9028996366906822,0.9673441645701921,capc,capc_095
0.7431983246219628,16.52725075759379,4.569703513906534,0.8055667965935791,0.2673325627707485,9.672478537752983,0.023956696916573046,1269.3985871556092,18.42810822246414,5.02446403461167,7.842411852140385,4.391546332898136,0.3524618533767498,0.9642768886704005,capc,capc_096
0.9476014622779394,11.161792412170058,4.194444123294436,0.6010354705626498,0.27307952319298473,12.232276280294325,0.026832382553704456,1253.2177098828956,23.648035671271888,4.50913625121315,7.804276630196852,4.462291254973284,0.4809399758855589,0.9618262651485598,capc,capc_097
0.8369538493792017,8.515013035953253,4.492397422746341,0.5512237325912195,0.18957686872873752,13.588016120567556,0.0258090771603493,1253.1090635899363,17.239484589367546,4.818261147726967,7.776787135465582,4.290548032183425,0.29178347347845274,0.9680203120418907,capc,capc_098
0.7055392401812731,14.790956723957002,2.958852635638486,0.8086217075530492,0.2458504568208375,8.52042931401386,0.023818088666956408,1275.464352739061,17.202258279026132,5.04152543123429,7.90724622537969,4.523446775029049,1.0315466782750065,0.9656991588883211,capc,capc_099
0.0773508266708169,0.1706759710605819,5.499172578460001,14.023415168888505,0.02488776619187002,0.04409770941332309,0.006899471135104635,1283.7455624411323,6.023113171175417,7.117609235685512,7.853449026899167,5.085335443409886,0.396122732648288,0.9835216641321873,har,har_000
0.10474662847260036,0.418266948212198,6.489746256534944,26.329999569085285,0.03843537672152098,0.0555916773099928,0.0070115023757171295,1295.9053016223268,5.5294751731840375,7.472996572371153,7.8942504514585154,4.933554549827578,0.48985688018476886,0.9717650896558089,har,har_001
0.08232511736596657,0.24094051095034327,5.896079663348817,24.08282975815113,0.02410715331104482,0.04387522184196873,0.007204793500099833,1286.3637860360725,6.07552820066056,7.207544097168527,7.92498643881122,4.942014987563288,0.4684210531327891,0.975379355172681,har,har_002
0.08131772018614175,0.30984993112236237,6.50552975019953,10.75282614162842,0.08788905835230097,0.046679508946099985,0.007466991339426203,1296.5920495868559,6.868445892187451,7.23510676492875,8.04282392388646,4.8279221247061885,0.39298535059027423,0.9837671452702649,har,har_003
0.16165296884068953,0.32340885468068836,6.064859673030767,27.68597678480494,0.198575761358305,0.08410716403289728,0.009193105273702921,1306.316861097985,11.619747487161879,6.199929809433302,7.990402849151487,4.7439591364672635,0.5962781908727173,0.9677346386352159,har,har_004
0.09870098582738253,0.21832016396074788,5.681189927961634,21.4507104637245,0.024868938073077954,0.04608726934331452,0.007098041952565689,1304.4883540370538,10.240983262921015,6.93989859702647,7.94580300721819,4.702787321606105,0.5322935423670353,0.9744068829882953,har,har_005
0.1574329879853112,0.8003022056759508,6.650326989683682,38.34676587817462,0.16495297297020642,0.08923123117241297,0.008421155497261636,1291.6686982929732,4.591857566029593,7.466242110502357,7.87237172234701,5.030595776667155,0.5354293959443769,0.961001221924164,har,har_006
